id,amount,merchant,description,category,region,date
EXP000616,36.66,7ominos #50,MEAL DEBIT,food,NJ,2025-02-09
EXP003827,5.55,Disney+ #1552,SUBSCRIPTION DEBIT,entertainment,FL,2025-08-11
EXP004718,714.41,Samsun9 #7855,SOFTWARE,technology,NJ,2025-03-16
EXP003283,18.13,YouTube Premium 8M1WFQ,FEE,entertainment,TX,2025-05-27
EXP000261,7.57,McDonalds NY,MOBILE ORDER,food,IL,2025-07-11
EXP002868,60.51,Taxi Co,TRIP,transport,WA,2025-09-08
EXP005627,57.33,Safeway,GROCERY,groceries,MA,2025-03-15
EXP002120,68.85,Lytf #3533,GASOLINE,transport,IL,2025-10-30
EXP001419,321.59,Best Buy,WEB PURCHASE,shopping,NY,2024-12-19
EXP002358,85.27,Shell,RIDE,transport,IL,2025-09-09
EXP003610,10.98,ACH YouTube Premium SQKC5M,MONTHLY SUBSCRIPTION,entertainment,WA,2025-09-17
EXP004069,872.18,AMZN MKTP US Google Play #3077,APP PURCHASE,technology,CA,2025-01-08
EXP006524,279.62,AT&T #3004,SERVICE CHARGE,utilities,CA,2025-10-26
EXP002181,43.21,CREDIT Exxon WA,CREDIT CHARGE,transport,IL,2025-10-10
EXP003729,15.8,CREDIT YouTube Premium,MONTHLY SUBSCRIPTION,entertainment,TX,2024-11-29
EXP003985,11.29,POS YouTube Premium MA,FEE,entertainment,NJ,2025-10-30
EXP002884,69.26,ACH Uber,FUEL CHARGE ONLINE,transport,WA,2024-12-20
EXP002529,79.23,Uber #7625,RIDE POS,transport,TX,2025-02-19
EXP006108,208.8,AMZN MKTP US Verizon,SERVICE CHARGE POS,utilities,NJ,2024-12-15
EXP006358,213.98,Verizon TX,SERVICE CHARGE,utilities,NY,2025-10-30
EXP007210,342.15,Walgreens #9920,PHARMACY,healthcare,TX,2025-09-05
EXP001134,165.53,POS Walmart #8060,MKTPLACE,shopping,IL,2025-08-26
EXP000388,4.99,CREDIT McDonalds 5596,APP PURCHASE POS,food,IL,2024-11-25
EXP005624,174.17,Whole Foods,INSTORE,groceries,WA,2025-03-10
EXP001557,166.75,Target,RETAIL,shopping,WA,2024-12-29
EXP002790,43.56,AMZN MKTP US Exxon #9646,TRIP,transport,WA,2024-12-06
EXP002084,13.52,AMZN MKTP US Lyft #9294,TRIP POS,transport,CA,2025-02-14
EXP000730,30.82,ONLINE Dominos NJ,INSTORE,food,TX,2025-05-17
EXP003457,14.75,Spotify #7425,FEE,entertainment,TX,2025-04-25
EXP002186,32.93,NOLINE Shell #2466,NOLINE PURCHASE,transport,TX,2024-11-03
EXP001678,99.48,Walmart #3636,ONLINE ORDER,shopping,NJ,2025-08-13
EXP003240,14.39,Disney+,Disney+ PURCHASE,entertainment,NY,2024-12-05
EXP004312,1681.85,Samsung MA,DEVICE,technology,WA,2024-12-19
EXP007108,130.52,Health Clinic,PHARMACY AUTO-PAY,healthcare,IL,2025-03-28
EXP007887,289.48,Health Clinic,Health PURCHASE,healthcare,NJ,2025-08-12
EXP003076,6.59,YouTube Premium #1526,SUBSCRIPTION ONLINE,entertainment,NY,2025-02-28
EXP004891,1480.27,Google Play,APP PURCHASE POS,technology,MA,2024-12-06
EXP004872,1146.36,Samsung #3543,Samsung PURCHASE,technology,CA,2025-02-08
EXP006114,181.0,AT&T UULO17,SERVICE CHARGE,utilities,CA,2025-08-06
EXP007699,450.76,Rite Aid #7622,CLINIC,healthcare,NY,2025-04-28
EXP005770,225.74,Kroger #1723,INSTORE DEBIT,groceries,MA,2025-07-20
EXP003087,13.13,POS Netflix 86DUDU,SUBSCRIPTION,entertainment,FL,2025-04-19
EXP003037,17.34,Netflix FL,STREAMING,entertainment,WA,2025-06-29
EXP004415,843.11,Microsoft Store,Microsoft PURCHASE,technology,CA,2025-02-22
EXP007704,176.74,Rite Aid,Rite CHARGE,healthcare,FL,2025-01-22
EXP001814,102.96,eBay NJ,eBay CHARGE,shopping,TX,2025-07-14
EXP005134,117.35,Safeway #7000,DELI DEBIT,groceries,NY,2025-01-26
EXP002431,58.5,Uber #6519,GASOLINE,transport,FL,2025-03-15
EXP006336,348.44,AMZN MKTP US Verizon FL,UTILITY BILL,utilities,TX,2024-11-18
EXP001899,469.29,AMZN.COM/BILL3970,ONLINE ORDER,shopping,MA,2025-06-25
EXP007053,304.58,AMZN MKTP US CVS Pharmacy NJ,CLINIC,healthcare,CA,2025-05-15
EXP002607,33.16,DEBIT Taxi Co #6523,GASOLINE DEBIT,transport,NJ,2025-02-08
EXP004341,1970.5,AMZN MKTP US Dell #6164,SOFTWARE,technology,FL,2025-05-18
EXP001759,362.97,Trget MA,ORDER,shopping,NY,2025-06-20
EXP004480,534.02,Microsoft Store,APP PURCHASE DEBIT,technology,NY,2025-01-31
EXP004702,929.77,Dell #9843,Dell CHARGE,technology,IL,2024-11-19
EXP005142,191.79,NOLIE Alf iNj,FRESH,groceries,IL,2025-03-15
EXP002420,46.38,Taxi Co #7328,TOLL,transport,IL,2025-07-30
EXP004510,1514.0,AMZN MKTP US Dll #9975,AMZN PURCHASE,technology,CA,2024-12-07
EXP001721,312.46,Amazon #7972,MKTPLACE POS,shopping,TX,2025-04-16
EXP004426,974.6,Dell,APP PURCHASE ONLINE,technology,NJ,2025-07-10
EXP007525,379.31,ONNIE Heath Clinic TX,PRESCRIPTION ONLINE,healthcare,IL,2025-10-27
EXP007844,331.62,Rite Aid NJ,CLINIC AUTO-PAY,healthcare,WA,2025-01-13
EXP000311,39.12,POS KFC,MEAL,food,IL,2025-08-16
EXP005573,16.33,CREDIT Safeway KUYPJG,INSTORE,groceries,CA,2025-01-27
EXP007261,257.32,ONLINE CVS Pharmacy #4151,PHARMACY,healthcare,FL,2025-01-31
EXP003487,5.0,isney+,STREAMING POS,entertainment,NJ,2025-03-08
EXP004001,629.8,AMZN KMTP US Apl eStoe,SOFTWARE,technology,FL,2024-12-18
EXP007698,33.76,ONLINE Walgreens,PRESCRIPTION,healthcare,CA,2025-05-02
EXP000977,2.53,Dominos #3209,Dominos PURCHASE,food,CA,2025-07-12
EXP001776,60.94,DEBIT Target #4235,WEB PURCHASE POS,shopping,FL,2025-03-21
EXP000297,36.76,Subway,MEAL POS,food,TX,2025-05-31
EXP006903,94.55,AT&T #906,AUTOPAY,utilities,WA,2025-04-18
EXP001966,266.52,Walmart #2433,ORDER,shopping,WA,2024-12-15
EXP007083,408.24,Health Clinic #1618,PHARMACY POS,healthcare,WA,2025-06-25
EXP006693,275.55,PG&E #5053,AUTOPAY,utilities,FL,2025-05-08
EXP006666,31.67,AT&T #9971,BILL PAYMENT,utilities,FL,2025-09-15
EXP002208,30.82,Lyft #3490,GASOLINE,transport,FL,2025-10-22
EXP005365,122.76,AMZN MKTP US Kroger 4BAR1G,DELI,groceries,MA,2025-03-12
EXP000284,11.62,AMZN MKTP US Burger King,COFFEE,food,NY,2025-01-24
EXP000719,23.72,McDonald's MA,MOBILE ORDER,food,FL,2025-08-04
EXP004677,403.85,Appl eStore CI8IP0,DEVICE AUTO-PAY,technology,IL,2025-09-05
EXP004713,324.63,Dell,ELECTRONICS AUTO-PAY,technology,MA,2024-12-29
EXP001911,383.78,ONLINE Target #8038,ORDER,shopping,WA,2025-01-01
EXP007111,21.6,Health Clini #4917,PHARMACY ONLINE,healthcare,FL,2024-12-11
EXP007839,304.79,DEBIT Rite Aid CA,DEBIT PURCHASE,healthcare,TX,2025-07-29
EXP003787,19.64,Netflix #662,STREAMING,entertainment,IL,2025-02-05
EXP006416,129.76,AT&T #1092,BILL PAYMENT,utilities,TX,2024-11-22
EXP004188,91.35,Google Play #2225,APP PURCHASE,technology,MA,2025-01-23
EXP005625,29.52,Whole Foods #7056,GROCERY,groceries,NJ,2025-02-14
EXP006160,98.37,TDE Energy,TDE PURCHASE,utilities,NY,2025-07-04
EXP007459,442.13,CVS Pharmacy #4514,PHARMACY,healthcare,CA,2025-10-09
EXP003964,17.71,AMZN MKTP US Spotify,SUBSCRIPTION,entertainment,NY,2025-08-20
EXP004482,658.38,Samsung #4995,ELECTRONICS,technology,CA,2025-07-13
EXP000365,18.63,Dominos #5885,Dominos PURCHASE,food,CA,2025-03-08
EXP003825,11.22,YouTube Premium TN2QAV,MONTHLY SUBSCRIPTION,entertainment,TX,2025-01-23
EXP001226,9.94,AMZN MKTP US*7404 #9369,ORDER,shopping,NJ,2025-03-03
EXP000059,7.04,STARBUCKS #8712,COFFEE,food,MA,2024-12-19
EXP006675,214.96,PG&E,BILL PAYMENT,utilities,WA,2024-12-13
EXP004182,1097.1,Google Play #7217,DEVICE,technology,FL,2025-01-09
EXP007009,360.73,CVS Pharmacy WA,CLINIC,healthcare,TX,2024-12-29
EXP004584,1609.04,Apple Store NJ,DEVICE DEBIT,technology,CA,2025-05-04
EXP002523,94.86,Exxon SCDOCW,RIDE,transport,NY,2024-12-10
EXP002085,70.56,Shell #8722,TOLL,transport,WA,2025-08-15
EXP001463,384.13,Walmart,ONLINE ORDER POS,shopping,NJ,2025-04-02
EXP004066,1489.55,Dell #2250,APP PURCHASE,technology,NY,2024-11-30
EXP005201,215.47,Whole Foods #5758,Whole PURCHASE,groceries,CA,2025-02-06
EXP007829,420.67,Walgreens,CLINIC,healthcare,TX,2025-09-18
EXP006295,20.25,POS Comcast,AUTOPAY,utilities,TX,2025-06-01
EXP007415,472.54,CVS Pharmacy,HEALTHCARE SERVICE,healthcare,FL,2025-03-06
EXP002493,69.5,Uber,GASOLINE,transport,CA,2025-03-30
EXP006998,173.45,DTE Energy #3404,DTE CHARGE,utilities,NY,2025-09-10
EXP003702,8.19,ACH Netflix,MONTHLY SUBSCRIPTION,entertainment,FL,2025-07-19
EXP004031,102.39,Samsung,ELECTRONICS DEBIT,technology,NJ,2025-07-02
EXP003960,17.69,eisney+ #6413,FEE DEBIT,entertainment,IL,2025-08-11
EXP003116,9.85,Spotify #6359,Spotify PURCHASE,entertainment,NY,2025-08-14
EXP002130,45.31,CREDIT Shell #8028,TRIP,transport,NJ,2025-10-07
EXP003565,6.81,Disney+ 80C3BX,STREAMING,entertainment,IL,2025-01-05
EXP005566,212.9,Traedr Joe's CA,FRESH,groceries,WA,2025-04-30
EXP007470,342.35,Walgreens #3659,PRESCRIPTION DEBIT,healthcare,WA,2025-09-26
EXP003845,13.61,ACH YouTube Premium #9933,STREAMING,entertainment,NJ,2025-03-05
EXP003868,15.24,Netflix,STREAMING,entertainment,CA,2025-09-28
EXP000021,22.84,CREDIT Subway #663,MOBILE ORDER,food,MA,2024-12-19
EXP003394,12.76,Netflix #7316,Netflix PURCHASE,entertainment,NJ,2025-09-06
EXP006690,344.49,AT&T,BILL PAYMENT POS,utilities,IL,2025-03-13
EXP003840,12.0,Netflix MA,MONTHLY SUBSCRIPTION,entertainment,NY,2025-10-28
EXP001622,54.88,AMAZON.COM*6232 IL,AMAZON.COM*6232 CHARGE,shopping,CA,2025-03-11
EXP004011,1766.82,DEBIT Dell #8502,ELECTRONICS,technology,CA,2024-12-07
EXP007804,236.26,Rite Aid,CLINIC,healthcare,CA,2025-10-13
EXP005022,92.2,Whole Foods #1058,FRESH,groceries,TX,2025-10-12
EXP007353,81.99,Rite Aid #476,PRESCRIPTION,healthcare,IL,2024-11-05
EXP001145,66.72,Amazon #515,RETAIL,shopping,NY,2025-08-12
EXP001012,396.34,DEBIT eBay #2665,ONLINE ORDER ONLINE,shopping,NY,2025-01-25
EXP004977,1194.43,CREDIT Apple Store,DEVICE,technology,NY,2025-01-22
EXP005497,225.65,CREDIT Whole Fods #5149,SUPERMARKET,groceries,CA,2025-09-20
EXP003493,7.99,POS Disney+ #5620,STREAMING,entertainment,CA,2025-06-14
EXP000067,56.89,Starbucks BB9EIT,INSTORE,food,MA,2025-01-05
EXP007444,158.16,CVS Pharmacy,HEALTHCARE SERVICE,healthcare,TX,2025-05-20
EXP007838,197.23,Walgreens #6149,CLINIC,healthcare,TX,2025-05-06
EXP007030,156.81,Rite Aid RGRAER,HEALTHCARE SERVICE POS,healthcare,FL,2024-11-04
EXP006515,398.95,Verizon #2212,SERVICE CHARGE,utilities,TX,2025-03-06
EXP003096,14.43,YouTube Premium #63,SUBSCRIPTION,entertainment,MA,2025-02-08
EXP000373,31.46,Starbucks,MOBILE ORDER,food,MA,2025-06-13
EXP000714,42.62,Dominos #3636,MEAL AUTO-PAY,food,MA,2025-06-24
EXP002901,18.77,CREDIT Exxon,TOLL,transport,NY,2024-11-27
EXP002995,9.03,CREDI TBP #488,CREDI PURCHASE,transport,IL,2025-06-04
EXP000890,51.41,AMZN MKTP US Dominos #1320,INSTORE,food,IL,2025-01-10
EXP007107,391.59,Walgreens #7538,HEALTHCARE SERVICE,healthcare,NJ,2025-05-05
EXP002696,55.52,Exxon,FUEL CHARGE,transport,CA,2025-01-18
EXP005607,132.44,DEBIT Whole Foods #1993,GROCERY,groceries,NJ,2025-03-03
EXP002828,30.81,Taxi Co WA,RIDE AUTO-PAY,transport,CA,2025-10-07
EXP006670,395.65,AT&T #7078,BILL PAYMENT,utilities,MA,2025-05-12
EXP005401,154.1,Whole Foods,INSTORE ONLINE,groceries,WA,2025-09-16
EXP003887,18.69,DEBIT Disney+ #220,SUBSCRIPTION,entertainment,CA,2025-07-21
EXP004371,213.72,Samsung #4674,DEVICE,technology,NJ,2025-03-12
EXP007173,449.44,Health Clinic,PHARMACY,healthcare,CA,2024-11-05
EXP006445,120.52,ACH DTE Energy #9392,SERVICE CHARGE,utilities,FL,2025-01-02
EXP004809,166.72,Samsung CA,DEVICE,technology,NY,2025-02-06
EXP007634,100.97,CVS Pharmayc TMPUF0,PRESCRIPTION,healthcare,WA,2025-06-30
EXP004719,888.28,Dell #8646,DEVICE,technology,MA,2025-05-24
EXP004320,538.04,Google Play,SOFTWARE,technology,NJ,2025-07-05
EXP005203,233.14,Trader Joe's #6887,SUPERMARKET POS,groceries,NY,2025-03-03
EXP006567,297.59,Verizon #6247,AUTOPAY,utilities,TX,2024-11-30
EXP002376,18.9,BP CA,TOLL,transport,IL,2025-10-11
EXP002059,15.75,Exxon #4029,FUEL CHARGE,transport,FL,2025-09-24
EXP004936,1361.0,MicrosoftS tore #389,APP PURCHASE,technology,FL,2024-11-23
EXP003579,13.15,Disney+ 5135,STREAMING,entertainment,IL,2025-10-14
EXP003641,9.21,Disney+ #70,STREAMING ONLINE,entertainment,NJ,2025-04-25
EXP005005,109.09,Trader Joe's #3464,DELI,groceries,CA,2024-11-25
EXP000978,28.23,McDonalds,INSTORE,food,IL,2025-05-28
EXP006884,210.43,AT&T,AT&T CHARGE,utilities,WA,2025-05-01
EXP001670,269.3,Target TX,RETAIL DEBIT,shopping,NY,2024-12-08
EXP001402,195.31,Amazon,ONLINE ORDER,shopping,TX,2025-09-03
EXP006544,170.02,AT&T TX,SERVICE CHARGE,utilities,NY,2025-08-31
EXP002935,71.53,Lyft TX,TRIP POS,transport,FL,2024-12-16
EXP001722,344.87,AMAZON.COM*2394 #917,RETAIL,shopping,MA,2025-03-02
EXP003991,16.63,Disney+ #9962,STREAMING AUTO-PAY,entertainment,CA,2025-03-24
EXP000371,5.65,Starbucks,APP PURCHASE,food,WA,2025-10-06
EXP006545,387.41,AT&T #6859,SERVICE CHARGE AUTO-PAY,utilities,NJ,2025-04-19
EXP000826,29.1,Dominos #1576,Dominos CHARGE,food,IL,2025-09-28
EXP006060,52.78,Verizon #2795,SERVICE CHARGE,utilities,IL,2025-07-19
EXP006592,142.75,AT&T 4WEYYL,SERVICE CHARGE,utilities,MA,2025-07-22
EXP003341,19.62,POS Spotify #7576,STREAMING,entertainment,NJ,2025-08-09
EXP000729,19.75,AMZN MKTP US KFe NJ,MOBILE ORDER DEBIT,food,NY,2025-01-08
EXP000726,52.54,Burger King KNWBHK,INSTORE,food,MA,2025-03-02
EXP001478,467.66,WMART,WMART CHARGE,shopping,NJ,2025-09-07
EXP000869,58.51,ONLINE Subway #295,POS PURCHASE,food,NJ,2025-08-30
EXP005928,112.45,CREDIT Safeway #8059,GROCERY POS,groceries,TX,2024-11-02
EXP004064,1684.68,Samsung WA,DEVICE,technology,FL,2025-04-30
EXP000263,7.49,ACH McDonalds,INSTORE POS,food,IL,2025-04-11
EXP006121,23.73,AT&T #150,AUTOPAY,utilities,NY,2025-06-06
EXP004874,225.67,Apple Store #8079,DEVICE,technology,FL,2024-11-13
EXP001187,175.0,CREDIT Target #5057,RETAIL,shopping,FL,2024-12-28
EXP004335,235.24,Samsung PYUPGE,APP PURCHASE,technology,TX,2025-06-14
EXP005292,56.08,Trader Joe's #6981,INSTORE,groceries,FL,2024-12-09
EXP001297,27.28,Target FL,RETAIL,shopping,IL,2025-03-27
EXP000097,48.56,Dominos #7136,POS PURCHASE AUTO-PAY,food,TX,2025-10-17
EXP005608,170.95,Trader Joe's #9412,Trader CHARGE,groceries,WA,2025-02-27
EXP005465,116.68,Kroger #1073,DELI,groceries,FL,2024-12-15
EXP002846,42.14,CREDIT Uber #7722,GASOLINE,transport,TX,2025-06-16
EXP007142,342.4,Rite Aid #3433,PHARMACY,healthcare,MA,2025-06-09
EXP005758,147.94,AMZN MKTP US Kroer #6844,SUPERMARKET,groceries,NY,2025-03-09
EXP007796,468.5,Walgreens #3750,PRESCRIPTION,healthcare,IL,2025-03-24
EXP007518,213.49,Rite Aid,PRESCRIPTION,healthcare,NJ,2025-09-02
EXP006319,20.6,CREDIT DTEEnergy #3895,BILL PAYMENT DEBIT,utilities,CA,2025-05-20
EXP004647,919.85,Dell MA,Dell PURCHASE,technology,WA,2025-01-17
EXP007368,188.84,CV Pharmacy #6753,CV PURCHASE,healthcare,NY,2025-08-07
EXP000839,51.53,McDonalds,MOBILE ORDER POS,food,NY,2025-10-27
EXP000427,27.36,DEBIT McDonalds #6602,COFFEE ONLINE,food,IL,2024-11-16
EXP003239,18.88,Disney+ #4111,STREAMING,entertainment,FL,2025-10-30
EXP004384,622.01,Google Play TX,ELECTRONICS,technology,NJ,2025-10-10
EXP005801,179.22,Whole Foods #1684,DELI,groceries,WA,2025-06-05
EXP007509,148.52,Health Clinic,PHARMACY,healthcare,NJ,2025-01-09
EXP004473,133.15,POS Dell,APP PURCHASE,technology,MA,2024-12-01
EXP003380,10.26,ONLINE Netflix TX,MONTHLY SUBSCRIPTION,entertainment,FL,2025-03-07
EXP003841,15.71,YouTube Premium,MONTHLY SUBSCRIPTION ONLINE,entertainment,WA,2025-05-24
EXP003631,14.05,CREDIT Disney+,SUBSCRIPTION,entertainment,CA,2025-02-18
EXP004202,149.55,Samsung,DEVICE,technology,NJ,2025-04-13
EXP006511,210.51,AT&T #7567,AUTOPAY DEBIT,utilities,TX,2025-02-08
EXP002954,37.5,Shell #621,TOLL,transport,FL,2025-09-19
EXP001523,45.08,eBay #4794,RETAIL,shopping,FL,2025-10-04
EXP001069,240.18,Target #4300,RETAIL ONLINE,shopping,FL,2025-03-16
EXP005484,6.6,AMZN MKTP US Whole Foods #631,FRESH POS,groceries,IL,2025-08-08
EXP007127,281.84,CREDIT Health Clinic #5839,CLINIC,healthcare,NJ,2024-12-21
EXP007514,314.89,ACH Rite Aid,PRESCRIPTION,healthcare,TX,2025-09-18
EXP003443,11.5,OPS Spotify EURZ4D,MONTHLY SUBSCRIPTION,entertainment,TX,2025-09-06
EXP002655,56.05,Lyft #493,FUEL CHARGE ONLINE,transport,TX,2025-02-03
EXP007454,66.59,Health ClinicIL,PHARMACY,healthcare,CA,2025-09-30
EXP004232,63.61,Apple Store,APP PURCHASE,technology,FL,2025-07-23
EXP001763,326.16,Walmart,WEB PURCHASE,shopping,TX,2025-09-05
EXP005814,184.82,CAH Trader Jd's #381,SUPERMARKET POS,groceries,TX,2025-03-28
EXP003824,17.88,Netflix #9827,STREAMING POS,entertainment,WA,2025-09-30
EXP007414,278.58,CVS Pharmacy #7890,CVS PURCHASE,healthcare,TX,2025-06-05
EXP007177,247.8,CVS Pharmacy #5083,CLINIC,healthcare,NJ,2025-07-29
EXP003073,7.43,Sotify #166p,MONTHLY SUBSCRIPTION,entertainment,NJ,2025-02-01
EXP007746,47.57,Walgreens,PRESCRIPTION,healthcare,WA,2024-11-11
EXP000331,8.09,KFC,KFC CHARGE,food,IL,2024-11-16
EXP000605,49.61,Dominos,APP PURCHASE,food,NJ,2025-08-08
EXP004831,1087.48,Google Play #4303,SOFTWARE,technology,NJ,2025-06-29
EXP004777,848.2,Microsoft Store #941,ELECTRONICS,technology,MA,2025-02-28
EXP007618,407.44,Health Clinic CA,CLINIC,healthcare,FL,2025-05-14
EXP006194,283.93,ON3INE AT&T #52,BILL PAYMENT POS,utilities,MA,2025-09-14
EXP004394,1116.49,Dell #545,SOFTWARE AUTO-PAY,technology,NY,2025-09-25
EXP000853,34.28,Dominos JDI3WD,Dominos CHARGE,food,NJ,2025-07-14
EXP007498,420.83,DEBIT CVS Pharmacy,PHARMACY,healthcare,NY,2025-04-25
EXP007713,57.18,Health Clinic,CLINIC DEBIT,healthcare,IL,2025-03-10
EXP000179,38.74,Dominos #1020,MOBILE ORDER AUTO-PAY,food,CA,2025-01-07
EXP004814,407.85,ONLINE Microsoft Store WA,ELECTRONICS,technology,NJ,2024-11-22
EXP005902,89.56,Kroger #3409,INSTORE,groceries,FL,2025-08-03
EXP003244,19.92,Spotify,FEE ONLINE,entertainment,TX,2025-01-15
EXP006032,344.05,CREDIT Comcast #3001,CREDIT CHARGE,utilities,NJ,2024-12-04
EXP004081,1922.35,Apple Store WA,DEVICE,technology,TX,2025-03-13
EXP006752,355.03,Verizon #6450,UTILITY BILL,utilities,FL,2025-04-02
EXP001988,421.54,Traget,MKTPLACE,shopping,TX,2025-09-04
EXP004892,999.52,CREDIT Google Play 5QSSHL,SOFTWARE,technology,TX,2025-03-28
EXP002051,10.83,AMZN MKTP US Lyft O3Z1JB,GASOLINE,transport,MA,2025-07-06
EXP007194,350.73,CVS Pharmacy #3447,PHARMACY,healthcare,WA,2025-10-25
EXP002735,70.33,Uber,FUEL CHARGE AUTO-PAY,transport,FL,2025-07-24
EXP005538,174.64,AMZN MKTP US Kroger 6K0J9F,FRESH,groceries,NY,2025-01-29
EXP000786,47.72,Dominos #5277,APP PURCHASE,food,IL,2024-11-16
EXP002962,84.97,Shell WA,GASOLINE,transport,TX,2025-04-06
EXP004435,1625.86,Microsoft Store MA,APP PURCHASE,technology,MA,2025-03-27
EXP004443,346.02,Dell p878a,Dell PURCHASE,technology,NJ,2025-08-28
EXP006343,191.94,PG&E,AUTOPAY,utilities,CA,2025-08-16
EXP004392,1898.25,Apple Store,SOFTWARE,technology,TX,2025-09-20
EXP006549,308.43,DEBIT Comcast #844,UTILITY BILL,utilities,NJ,2025-08-30
EXP000500,21.31,Starbucks #6552,Starbucks PURCHASE,food,NJ,2025-02-26
EXP004401,1054.09,Google Play #7563,Google PURCHASE,technology,NJ,2025-02-13
EXP000230,42.21,Dominos #2646,COFFEE,food,IL,2025-07-20
EXP004375,1553.3,Samsung NJ,SOFTWARE,technology,WA,2024-12-24
EXP005266,21.57,Safeway #3811,INSTORE,groceries,WA,2025-02-10
EXP003012,6.45,Disney+ #3267,SUBSCRIPTION,entertainment,FL,2025-07-22
EXP007138,126.81,CVS Pharmacy WA,HEALTHCARE SERVICE,healthcare,CA,2025-01-06
EXP001001,400.66,AMZN MKTP US*1645 #3771,AMZN PURCHASE,shopping,WA,2025-09-27
EXP007605,382.5,Rite Aid TX,CLINIC,healthcare,FL,2025-08-27
EXP005862,227.18,Kroger #6375,DELI AUTO-PAY,groceries,NJ,2025-04-15
EXP001795,477.25,Target,ORDER AUTO-PAY,shopping,TX,2025-03-15
EXP005786,8.16,Kroger #5927,Kroger PURCHASE,groceries,MA,2025-08-14
EXP002781,95.0,Taxi Co #8644,TRIP,transport,MA,2024-12-28
EXP005170,64.22,Safeway #1568,GROCERY DEBIT,groceries,IL,2025-10-27
EXP006896,248.31,Cocast 8XQK5C,SERVICE CHARGE,utilities,CA,2025-03-01
EXP004413,1847.4,Apple Store #4079,ELECTRONICS AUTO-PAY,technology,FL,2024-11-14
EXP006257,209.31,DTE Energy #8357,DTE CHARGE,utilities,CA,2024-12-09
EXP005253,95.21,Whole Foods #269,GROCERY ONLINE,groceries,FL,2025-07-11
EXP007246,199.74,Rite Aid #2587,HEALTHCARE SERVICE,healthcare,WA,2025-07-08
EXP007073,240.83,Rite Aid,CLINIC,healthcare,NY,2025-02-22
EXP001790,169.01,TargetCA,MKTPLACE,shopping,MA,2025-04-23
EXP002362,15.03,Taxi Co,FUEL CHARGE DEBIT,transport,WA,2025-07-27
EXP003602,10.53,Disney+ 71IXAO,SUBSCRIPTION,entertainment,CA,2025-04-25
EXP002161,35.04,Shell,FUEL CHARGE,transport,TX,2025-08-06
EXP005204,80.93,ACH Whole Foods,SUPERMARKET,groceries,FL,2025-03-05
EXP006975,48.44,PG&E FL,PG&E PURCHASE,utilities,CA,2025-08-29
EXP006480,193.59,Comcast #7089,SERVICE CHARGE,utilities,NJ,2025-04-27
EXP003742,7.04,YouTube Premium,MONTHLY SUBSCRIPTION,entertainment,TX,2025-01-27
EXP004931,1517.37,Apple Store #6760,APP PURCHASE,technology,FL,2025-01-10
EXP001392,330.81,Target #5190,ONLINE ORDER,shopping,FL,2025-09-11
EXP000668,51.79,Bruger King,MOBILE ORDER POS,food,FL,2025-10-31
EXP004704,493.4,CREDIT Apple Store #8686,SOFTWARE,technology,MA,2025-05-24
EXP002835,95.15,CREDT Shell CA,TRIP AUTO-PAY,transport,MA,2025-04-08
EXP007360,91.48,Rite Aid #3262,PHARMACY,healthcare,FL,2025-09-27
EXP007413,425.04,Rite Aid #7855,PRESCRIPTION,healthcare,FL,2025-05-03
EXP007973,105.64,POS Walgreens #5914,HEALTHCARE SERVICE,healthcare,NY,2025-10-27
EXP006282,217.37,Verizon,Verizon PURCHASE,utilities,NY,2025-03-11
EXP006025,171.83,DEBIT PG&E #2967,SERVICE CHARGE,utilities,IL,2025-07-14
EXP000678,15.85,Starbucks,APP PURCHASE,food,WA,2025-03-02
EXP006922,104.15,ACHPG&E,ACHPG&E CHARGE,utilities,TX,2025-08-11
EXP005526,13.06,Trader Joe's,DELI,groceries,MA,2025-07-23
EXP001146,8.41,AMZN.COM/BILL1385 #4643,ORDER,shopping,NY,2025-11-01
EXP000124,32.91,POS Dominos NJ,POS CHARGE,food,FL,2025-10-31
EXP007421,24.11,Health Clinic #1986,PRESCRIPTION,healthcare,NJ,2025-06-12
EXP002765,28.34,Taxi Co,FUEL CHARGE,transport,MA,2025-09-29
EXP007996,45.33,CVS Pharmacy #8728,HEALTHCARE SERVICE AUTO-PAY,healthcare,IL,2025-02-03
EXP004361,1727.78,Microsoft Store #8564,SOFTWARE POS,technology,IL,2025-01-31
EXP006076,80.01,DTE Energy,BILL PAYMENT,utilities,NJ,2024-12-30
EXP002821,3.23,CREDIT Shell #948,CREDIT PURCHASE,transport,IL,2025-02-11
EXP007254,283.64,Health Clinic,CLINIC,healthcare,FL,2025-07-10
EXP006542,273.98,DEBIT PG&E,BILL PAYMENT DEBIT,utilities,NJ,2025-08-14
EXP001014,396.22,Target #8775,ONLINE ORDER,shopping,NY,2025-07-21
EXP006467,323.34,DTE Energy,BILL PAYMENT,utilities,NJ,2025-02-20
EXP001266,354.67,POS AMZN.COM/BILL6210,WEB PURCHASE POS,shopping,WA,2025-07-18
EXP002861,42.36,BP #4640,TRIP,transport,NY,2025-01-28
EXP001426,375.59,Best Buy #7252,MKTPLACE,shopping,TX,2025-04-17
EXP007885,425.15,Walgreens #8411,PRESCRIPTION POS,healthcare,FL,2025-01-04
EXP001581,340.32,Walmart,RETAIL,shopping,CA,2025-08-06
EXP002390,47.77,BP M0AJ6X,GASOLINE,transport,MA,2025-09-09
